Stock,AsOf,TargetPosition,Recommendation,TradeNow,LastSignal,Score,AvgVolume,DollarVolume
BIOF.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-66.221,171303.17823639774,38714.51760753519
EXS.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-66.814,7844.964352720451,953163.1688555348
WTW-A.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-67.641,6219.681050656661,220176.71868372592
SOF-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-68.114,32097.60225140713,661210.6186232504
PCOM-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-68.31,13050.225140712946,12201.960537680767
BRIGHT.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-68.459,94388.96810506567,47194.48405253283
ALM.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-69.292,4269.508442776735,222014.43902439022
BIBB.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-70.499,32699.639774859286,73901.18557933392
GARO.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-71.044,56393.236397748595,934999.8551722092
TELLUS.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-71.222,10874.984990619138,65249.909943714825
VEFAB.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-71.251,1525915.9643527204,3334126.2947970824
TRAIN-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-71.773,25184.02814258912,513754.1645018737
CLS-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-71.917,112078.34146341463,950424.284304363
SCA-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-72.999,1447563.3602251408,175227549.17286608
SERT.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-73.401,392708.5347091932,186536.5516461415
NTEK-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-73.527,8511.493433395872,595804.540337711
CTEK.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-73.664,78606.15572232645,1188525.0655258154
SCA-A.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-73.738,9405.332082551595,1139926.2197024575
HPOL-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-73.788,424289.60975609755,32267226.116780348
VIVA.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-73.791,19211.484052532833,614767.4896810506
SYSR.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-74.125,96989.72983114446,8118040.090877626
GAPW-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-74.576,35090.04502814259,371252.6737205906
NXTCL.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-75.128,342731.06378986867,531233.1325316058
PILA.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-75.539,130271.74296435271,171177.07162176442
VPAB-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-75.591,15603.013133208255,805115.4538652373
USWE.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-76.489,4524.4108818011255,43886.78469050803
GENO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-76.548,92804.14821763603,1579526.645146533
TRIBO-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-78.029,397091.3808630394,71476.45139556598
PREV-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-78.317,23877.863039399625,2053496.2213883677
GCOR.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-78.348,103092.05440900564,115463.10142966753
VH.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-80.036,496.0412757973734,14087.572043420674
BIOA-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-80.175,238466.35084427768,86897136.79217169
FPAR-A.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-80.414,101441.83864915572,4483729.345686664
GAD.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-80.954,10416.368421052632,36457.28947368421
ANNE-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-81.819,67698.904315197,1112970.0230969542
ERMA.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-82.312,48896.302063789866,47722.7913505171
HUM.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-82.361,118769.38273921201,5047698.766416511
STAR-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-82.865,4101710.333958724,388842.1514432706
LANE-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-83.128,80812.02857142857,71114.58475751536
VIMIAN.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-83.573,482322.32082551596,12791188.16908232
BAHN-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-84.517,87776.23076923077,4538031.19773718
CMOTEC-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-85.02,41943.71857410882,148900.19893805395
HULT-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-85.411,12552.179104477613,36401.32060005416
PRISMA.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-85.576,90670.59330143541,2316633.589675502
MAXENT-B.ST,2026-02-18 00:00:00+01:00,0,Hold,False,0,-86.622,94126.06896551725,16189.684411883354
TAGM-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-86.633,10890.144465290807,271164.5930314807
EVO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-86.647,636623.4240150094,339956908.42401505
AJA-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-87.448,6154.363977485928,334243.51606899354
SAAB-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-87.557,2480597.1857410884,1621814409.7567961
OPTER.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-87.803,4617.529080675422,323227.0356472795
LARK.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-87.991,36776.668639053256,84218.56978051338
PROF-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-88.144,2446.4165103189493,251980.90056285178
BOTX.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-88.922,48659.9530956848,579053.4232763501
GENI.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-89.856,22379.373358348967,869438.6208236436
KBC.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-90.345,7071.8327645051195,277569.43600682594
SPRINT.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-90.372,227525.96998123828,486905.59962827404
MANG.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-91.141,60.87617260787992,110185.87242026266
BRILL.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-91.322,3575.487804878049,15517.617618746874
IMPC.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-91.743,55390.375234521576,77823.47561977147
STWK.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-91.966,11931.827392120074,236846.77828521442
KRONA.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-92.512,1544.9718574108817,55309.991316589585
RAIL.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-93.302,16391.191369606004,490916.1940251864
QLIRO.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-94.436,26910.881801125703,527453.2935677505
WHITE-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-95.132,34.036144578313255,5411.746987951808
ALLIGO-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-95.499,30296.298311444654,4138474.53425727
SOLNA.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-96.632,2010.6941838649157,227208.44277673546
NIL-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-96.836,21125.66228893058,1115434.9527379335
EWRK.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-97.282,12026.082551594747,1073929.2085581024
ADDV-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-98.131,1090574.2514071295,1886693.475735387
LUC.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-98.21,373454.92120075045,652052.3116488461
GOMERO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-98.23,6230.228893058162,123358.52732926418
ENERS.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-98.578,52190712.5478424,67847.9264968994
W5.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-100.062,51755.4521575985,2960411.9029009105
CORE-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-100.214,2221655.5046904315,7686928.130978324
EG7.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-101.412,263403.3658536585,4135432.7936622337
AGES-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-101.771,902.3452157598499,46380.54546692582
MMGR-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-101.853,48858.55534709193,6263666.646392708
ACE.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-102.201,785223.6754221389,2520568.0280589717
SFAB.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-102.584,19956.23639774859,2043518.637580256
KEBNI-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-102.765,2069768.1613508442,2876977.714669402
CRAD-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-103.266,46606.28142589118,1302645.6014114295
MTRS.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-105.16,478060.382739212,88728009.95424676
CEVI.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-105.274,23328.260787992494,3447917.015657493
STABL.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-105.4,454052.32082551596,85180.21615547381
OGUN-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-105.66,12195.356472795496,358543.4756480283
SEZI.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-106.557,242613.0018761726,1096610.7638528245
NIO.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-108.065,39674.774859287056,176552.74055646465
XINT.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-108.424,380995.1669793621,97915.75764118708
SPEONE.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-109.706,507767.41651031893,76926.76438821103
BPCINS.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-111.0,7953.373358348968,205992.36694726712
NOTEK.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-112.434,4182.913696060037,58142.498779579575
UPSALE.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-114.224,9543.086303939963,229034.0712945591
NANOC-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-114.784,7685.54,38197.13218750954
PMED.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-115.306,36080720.77485929,57729.151781413784
ENVI-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-115.409,11177.420262664165,245903.24577861163
YUBICO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-116.888,254820.70168855536,12965277.57409157
DEVP-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-116.921,9547.630393996247,122209.67086421794
IMMNOV.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-117.179,4965025.630393996,877816.5199712412
CAG.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-117.473,4340.326454033771,444883.46153846156
HERNO-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-117.697,20089.65227817746,61072.54215930006
ELTEL.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-117.888,59941.94371482176,549068.1952813526
NNH.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-118.067,6182.153846153846,106023.93610323392
ARCOMA.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-118.405,31993.91181988743,265549.4742074201
BUY.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-119.495,12092.782363977485,41841.02744066514
CDON.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-121.058,6421.891181988743,491916.85474130936
BACTI-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-121.072,9386.457786116323,140796.86679174486
SIBEK.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-121.363,2485.018761726079,95424.72424211915
JLT.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-123.553,23706.437148217636,38878.55658395362
LAMM-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-123.609,10469.622889305816,324558.3095684803
FLEXQ.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-123.637,11910.422138836773,119104.22138836773
INIT.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-123.777,65053.639774859286,207521.11460420024
TRAD.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-123.845,40051.0,281959.0384721756
BICO.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-123.888,226641.82176360226,4093151.1800108654
TESSIN.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-124.893,5664.294117647059,31153.61764705882
ORTI-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-124.944,24916.29455909944,45970.56417439937
UTG.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-126.375,20789.889305816134,457377.5647279549
AGROUP.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-126.491,10151.253283302063,466957.6510318949
SANION.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-126.635,796046.7392120075,19901168.480300188
ATORX.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-127.19,751891.6716697937,139099.96105156126
BIOEX.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-128.759,91668.25515947468,275921.44715580216
BONEX.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-129.287,190435.82176360226,33726185.19666197
BETCO.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-129.781,94431.42589118199,11360100.822891036
MANTEX.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-130.159,3090.7429643527203,16690.012302260908
FLUO.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-130.869,8230.712945590994,274905.82494181045
WYLD.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-131.441,18117873.79737336,12591922.159585353
MAGI.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-132.345,35139.24765478424,190454.7249698424
LOGIST-A.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-132.933,27763.03377110694,433103.3374200252
AIXIA-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-133.855,1725.3001876172607,170459.6638017837
COMPDM.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-133.911,7976.688555347092,27280.275467860094
XSPRAY.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-135.627,53085.765478424015,1388192.7470101756
QIIWI.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-136.483,14790.163227016885,27657.605305046567
BONAV-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-136.789,457088.8799249531,5850737.750222185
SBOK.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-137.533,2746.033771106942,127141.36150719391
SYNACT.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-138.051,159893.3114446529,3060357.8834595243
SVOL-A.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-139.046,180.58536585365854,15629.662587979945
ISOFOL.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-140.079,1167373.0375234522,686999.0593016
BOAT.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-140.625,19830.60037523452,254823.2223865373
SPEC.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-141.594,1257093.3283302065,126715.00766052773
CASE.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-142.304,4212.669793621013,91836.1982869261
2CUREX.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-142.364,128575.79362101313,182577.6214239642
LEVEL.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-142.866,153475.68105065665,115720.66475630454
DBP-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-142.931,262404.3564727955,28077.266345915858
MCOV-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-143.447,81620.05253283303,17262641.110694185
TEQ.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-144.405,20200.643527204502,3312905.5384615385
GUARD.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-144.966,43674.88555347092,69443.06948782534
ACUC.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-145.702,588023.1275797373,552741.7385229967
HEART.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-145.86,8554.568480300188,119763.95872420263
SPGR.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-147.748,1747.7279549718573,26565.464582219578
FREJA.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-148.879,51172.33771106942,811081.572241148
S2M.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-149.733,6155533.681050656,78790.82912702458
YIELD.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-150.836,52482.72045028143,87383.72754766168
NEPA.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-151.658,17866.037523452156,306402.536711852
CLEM.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-151.731,23037.947467166978,207341.5272045028
LYGRD.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-151.935,39188.60037523452,114430.71608553773
RATO-A.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-152.634,4899.628517823639,181286.25515947465
SEAF.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-152.742,41562.566604127576,284287.961914177
CHARGE.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-154.764,53858.08818011257,84018.61447919109
IMMU.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-154.905,50907.245778611636,250972.71294974745
GOTL-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-155.379,49.1031894934334,123740.03752345216
ELON.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-158.358,4358.3808630394,83245.0761466429
LOGI-A.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-159.363,23184.365853658535,324581.1219512195
IDLDX.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-161.035,171957.35978835978,60357.035171614436
MODEL.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-161.255,2395.9655172413795,20365.706896551725
ACROUD.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-161.484,192046.6210131332,27078.57406651409
ANGL.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-162.405,76784.7617260788,240336.31298994526
CANTA.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-162.718,1646405.8217636023,8330813.363915731
APTA.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-163.165,34281.703564727955,33116.12634643918
AXIC-A.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-163.398,75016.73545966229,100522.42801990116
DRIL.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-164.524,26589.465290806755,102103.54443450582
AQUAT.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-166.177,363.39587242026266,19441.679174484052
ALBERT.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-166.255,27505.863039399625,144680.84588283446
STUDBO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-167.349,221783.92120075048,370379.13888732
VIMAB.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-168.848,18172.30018761726,38525.27431809388
XPC.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-169.138,719204.1425891182,128377.93705155478
INSTAL.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-170.033,524850.3208255159,18369761.228893057
NFGAB.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-170.62,2800.4409005628518,30804.849906191368
BIOVIC-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-171.204,253628.78799249532,96378.93822775192
EMBRAC-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-172.171,1049207.3339587243,55177813.85298564
ACCON.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-172.661,200573.59849906192,2081953.9753740896
SCIB.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-173.917,285546.5328330206,76812.01556201298
FMM-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-174.598,10392.795497185742,773224.0008487666
CINT.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-175.584,935461.04315197,2132851.1516227364
SDOS.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-175.818,60829.86116322702,60708.20300722122
NEWBRY.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-176.405,33628.641651031896,38336.651001114784
HOME-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-176.57,6536.037523452158,223532.4882886647
AXOLOT.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-177.001,648159.0806754221,233985.42905102638
BEAMMW-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-177.548,109640.26454033771,802566.7552562709
WAYS.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-178.024,14394.287054409006,598802.3194994756
CFISH.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-178.124,173664.70919324577,484524.5320243728
NAVIGO-STAM.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-179.04,36233.448405253286,76814.90647254787
HAKI-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-179.908,6832.047258979206,129808.89792060491
TINGS-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-180.524,7282.373358348968,249057.17441154466
DURC-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-182.114,11218.009380863039,215385.7886712323
ESGR-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-182.225,9124.587242026266,119532.09635129788
SYNT.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-184.566,53024.71106941839,54880.574186957354
INFREA.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-184.619,20641.255159474673,319939.4549718574
ONCOZ.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-185.084,51445.13883677298,287578.33394746616
NANECH.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-186.215,1033909.4739583334,51902.25601176382
SENZA.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-189.152,24593.075046904316,143131.70099466425
TITA-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-190.897,29172.767354596625,267222.54451669403
TINGS-A.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-190.986,1971.7898686679175,76111.08592186905
TALK.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-191.662,19080.953095684803,280490.00686716364
BIOWKS.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-194.657,78928.87054409005,235208.0357268371
IRIS.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-194.759,198387.24577861163,23211.307495951933
SUS.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-198.53,239734.46153846153,5964593.201883756
WBGR-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-199.511,14837.373358348968,72703.13087091214
SFTR.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-200.077,8838.086303939963,29165.68438156908
NITRO.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-200.285,79639.38273921201,114680.71570146733
SAXG.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-200.456,2791.0525328330205,28887.39477952381
IZAFE-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-202.76,355885.9080675422,137016.07121201124
SUSG.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-205.064,72014.94371482177,133947.79633975052
GOTL-A.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-206.895,22.133208255159474,54890.356472795494
BOUL.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-207.598,43825.08255159474,190639.10491995158
SLEEP.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-210.443,37939.06941838649,589573.1373144655
ABI.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-210.763,342318.31894934335,201967.7992024574
IS.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-211.47,139805.6885553471,139246.4646678284
TOURN.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-212.453,9726.414634146342,43574.337746492245
SFL.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-212.917,40926.101313320825,131372.7867769667
BONAV-A.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-215.208,4017.6454033771106,50220.56754221388
NOSA.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-218.158,423989.36981132074,239977.97684364318
NEXAM.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-219.832,80419.3114446529,188181.18187804293
SPERM.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-220.392,6503746.765478424,59834.47157011479
MOMENT.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-220.958,9952.470919324578,66482.50403263333
PRCO-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-220.993,6749.275797373359,145784.35979790895
TRAN-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-221.543,24917.305816135085,28530.31468421478
REDS.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-223.0,11035.120075046905,47561.366892017526
BONG.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-223.153,82197.96060037524,48496.79459849409
UNIBAP.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-224.003,164217.26829268291,863782.868805862
FPIP.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-224.915,34421.90243902439,767608.3981284164
REALFI.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-225.021,26128.450281425892,103468.66411116782
XANO-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-228.12,15969.88555347092,1106713.1175917578
BBROOM.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-230.862,9673.934333958725,46434.88664815842
RECY-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-232.087,1944999.0825515948,70408.9703590419
VPLAY-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-233.899,21147228.589118198,24308739.525369763
ENRO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-237.645,973787.4371482177,405095.58221174317
CDMIL.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-237.656,21558.251407129457,331997.0634459734
ORGC.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-238.149,74044.39587242027,113658.14519266677
ECO-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-240.6,492570.7054409006,45217.98917993347
ACRI-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-243.418,17188.984990619138,183922.13612108608
ALPCOT-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-245.614,69348.81238273921,66574.85839936556
MEAB-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-245.635,3838.0731707317073,130878.28926551633
INSP.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-245.984,274395.3058161351,14488.072068586805
